Source;Target;Label;Weight
73;33;C;5
76;33;1;5
81;33;3;1
89;33;3;1
90;33;L;0.5
102;33;C;5
103;33;C;5
105;33;L;0.5
111;33;C;5
114;33;2;2
124;33;C;5
127;33;L;0.5
11;34;1;5
16;34;C;5
29;34;C;5
31;34;C;5
47;34;C;5
48;34;C1;10
54;34;C;5
57;34;C;5
65;34;2;2
92;34;C;5
100;34;C;5
113;34;C;5
114;34;C;5
21;35;C;5
55;35;1;5
65;35;C;5
106;35;C;5
9;36;C;5
59;36;1;5
63;36;3;1
69;36;C;5
73;36;1;5
107;36;C2;7
114;36;1;5
127;36;C;5
1;37;1;5
14;37;C;5
29;37;2;2
65;37;3;1
69;37;1;5
81;37;3;1
95;37;C;5
118;37;C;5
1;38;C;5
13;38;1;5
18;38;2;2
28;38;C;5
53;38;C;5
56;38;C;5
66;38;C;5
72;38;C;5
79;38;2;2
89;38;C;5
102;38;1;5
109;38;1;5
23;39;C;5
82;39;1;5
103;39;1;5
116;39;1;5
31;40;3;1
46;40;C;5
51;40;2;2
58;40;C;5
77;40;C;5
82;40;12;7
99;40;1;5
108;40;C;5
123;40;C;5
14;41;1;5
71;41;C;5
87;41;2;2
90;41;C;5
99;41;C;5
119;41;3;1
7;42;1;5
23;42;3;1
70;42;1;5
71;42;2;2
80;42;1;5
96;42;C;5
7;43;C;5
33;43;C;5
65;43;1;5
73;43;C;5
102;43;C;5
103;43;C;5
111;43;C;5
112;43;2;2
124;43;C;5
4;44;C;5
62;44;1;5
75;44;C;5
84;44;C;5
88;44;C;5
122;44;1;5
120;45;C;5
2;46;1;5
40;46;C;5
58;46;C;5
77;46;C;5
108;46;C;5
123;46;C;5
16;47;C;5
29;47;C;5
31;47;C;5
34;47;C;5
48;47;C;5
54;47;C;5
57;47;C;5
63;47;1;5
92;47;C;5
100;47;C;5
113;47;C;5
114;47;C;5
16;48;C;5
29;48;C;5
31;48;C;5
33;48;3;1
34;48;C1;10
47;48;C;5
49;48;2;2
54;48;C;5
57;48;C;5
74;48;2;2
79;48;L;0.5
92;48;C;5
95;48;3;1
100;48;C2;7
113;48;C;5
114;48;C;5
5;49;3;1
8;49;C;5
23;49;L;0.5
48;49;2;2
50;49;C;5
62;49;2;2
67;49;1;5
71;49;1;5
86;49;C;5
88;49;1;5
105;49;C;5
4;50;1;5
8;50;C;5
49;50;C;5
55;50;2;2
86;50;C;5
89;50;2;2
92;50;1;5
105;50;C1;10
2;51;C;5
5;51;C;5
6;51;C;5
9;51;3;1
11;51;C;5
19;51;C;5
25;51;C;5
26;51;C;5
40;51;2;2
52;51;C;5
55;51;C;5
67;51;C;5
73;51;1;5
79;51;C;5
87;51;C1;10
109;51;C1;10
116;51;C;5
2;52;C;5
5;52;C;5
6;52;C;5
11;52;C;5
19;52;C;5
25;52;C;5
26;52;C;5
51;52;C;5
55;52;C;5
67;52;C;5
79;52;C;5
87;52;C;5
109;52;C;5
116;52;C;5
1;53;C;5
28;53;C;5
38;53;C;5
56;53;C;5
66;53;C;5
72;53;C;5
89;53;C;5
108;53;1;5
127;53;2;2
16;54;C;5
29;54;C;5
31;54;C;5
34;54;C;5
47;54;C;5
48;54;C;5
57;54;C;5
92;54;C;5
100;54;C;5
113;54;C;5
114;54;C;5
2;55;C;5
5;55;C;5
6;55;C;5
11;55;C;5
15;55;L;0.5
19;55;C;5
25;55;C;5
26;55;C;5
35;55;1;5
50;55;2;2
51;55;C;5
52;55;C;5
67;55;C;5
75;55;1;5
79;55;CL;5.5
87;55;C;5
104;55;1;5
109;55;C;5
116;55;C;5
122;55;3;1
1;56;C;5
19;56;1;5
24;56;2;2
28;56;C;5
38;56;C;5
53;56;C;5
61;56;1;5
66;56;C;5
72;56;C;5
89;56;C;5
96;56;3;1
13;57;1;5
16;57;C;5
29;57;C;5
31;57;C;5
34;57;C;5
47;57;C;5
48;57;C;5
54;57;C;5
77;57;1;5
92;57;C;5
100;57;C;5
113;57;C;5
114;57;C;5
123;57;1;5
124;57;2;2
127;57;3;1
14;58;2;2
24;58;1;5
33;58;1;5
40;58;C;5
46;58;C;5
68;58;1;5
77;58;C;5
108;58;C;5
123;58;C;5
15;59;2;2
36;59;1;5
101;59;1;5
113;59;1;5
15;60;C;5
65;60;1;5
76;60;C;5
120;60;1;5
121;60;C;5
17;61;1;5
56;61;1;5
95;61;2;2
97;61;2;2
4;62;1;5
5;62;1;5
29;62;2;2
44;62;1;5
49;62;2;2
85;62;C;5
93;62;C;5
104;62;C;5
1;63;L;0.5
31;63;2;2
36;63;3;1
47;63;1;5
81;63;L;0.5
83;63;2;2
97;63;3;1
99;63;2;2
116;63;3;1
119;63;L;0.5
86;64;1;5
110;64;2;2
127;64;3;1
12;65;1;5
21;65;C;5
29;65;3;1
32;65;2;2
34;65;2;2
35;65;C;5
37;65;3;1
43;65;1;5
60;65;1;5
98;65;2;2
106;65;C;5
1;66;C;5
21;66;1;5
25;66;1;5
28;66;C;5
38;66;C;5
53;66;C;5
56;66;C;5
72;66;C;5
73;66;2;2
89;66;C;5
2;67;C;5
5;67;C;5
6;67;C;5
11;67;C;5
19;67;C;5
25;67;C;5
26;67;C;5
49;67;1;5
51;67;C;5
52;67;C;5
55;67;C;5
79;67;C;5
87;67;C;5
109;67;C;5
113;67;3;1
116;67;C;5
117;67;2;2
118;67;1;5
23;68;2;2
58;68;1;5
71;68;1;5
9;69;C;5
36;69;C;5
37;69;1;5
103;69;2;2
107;69;C;5
127;69;C;5
17;70;2;2
20;70;C;5
42;70;1;5
97;70;C;5
117;70;C;5
126;70;C1;10
10;71;1;5
12;71;2;2
25;71;3;1
33;71;L;0.5
41;71;C;5
42;71;2;2
49;71;1;5
68;71;1;5
84;71;2;2
90;71;C;5
99;71;C;5
1;72;C;5
28;72;C;5
38;72;C;5
53;72;C;5
56;72;C;5
66;72;C;5
89;72;C;5
120;72;1;5
7;73;C;5
33;73;C;5
36;73;1;5
43;73;C;5
51;73;1;5
66;73;2;2
86;73;2;2
102;73;C;5
103;73;C;5
105;73;3;1
111;73;C;5
124;73;C;5
7;74;1;5
48;74;2;2
4;75;C;5
30;75;1;5
44;75;C;5
55;75;1;5
84;75;C;5
87;75;3;1
88;75;C;5
97;75;2;2
108;75;2;2
15;76;C;5
23;76;1;5
33;76;1;5
60;76;C;5
121;76;C;5
40;77;C;5
46;77;C;5
57;77;1;5
58;77;C;5
79;77;1;5
90;77;1;5
108;77;C;5
123;77;C;5
98;78;C;5
2;79;C;5
5;79;C;5
6;79;C;5
11;79;C;5
19;79;C;5
25;79;C;5
26;79;C;5
38;79;2;2
48;79;L;0.5
51;79;C;5
52;79;C;5
55;79;CL;5.5
67;79;C;5
77;79;1;5
80;79;3;1
84;79;2;2
87;79;C;5
108;79;3;1
109;79;C;5
116;79;C;5
3;80;C;5
13;80;C;5
15;80;1;5
30;80;C;5
42;80;1;5
79;80;3;1
110;80;2;2
23;81;L;0.5
24;81;2;2
33;81;3;1
37;81;3;1
63;81;L;0.5
111;81;1;5
119;81;C;5
120;81;2;2
26;82;1;5
39;82;1;5
40;82;12;7
91;82;C;5
115;82;C;5
22;83;C;5
63;83;2;2
122;83;C;5
4;84;C;5
44;84;C;5
71;84;2;2
75;84;C;5
79;84;2;2
88;84;C;5
8;85;1;5
23;85;1;5
62;85;C;5
93;85;C;5
104;85;C;5
8;86;C;5
17;86;3;1
49;86;C;5
50;86;C;5
64;86;1;5
73;86;2;2
90;86;1;5
101;86;2;2
105;86;C;5
2;87;C;5
5;87;C;5
6;87;C;5
11;87;C;5
19;87;C;5
25;87;C;5
26;87;C;5
41;87;2;2
51;87;C1;10
52;87;C;5
55;87;C;5
67;87;C;5
75;87;3;1
79;87;C;5
96;87;1;5
109;87;C;5
116;87;C;5
4;88;C;5
44;88;C;5
49;88;1;5
75;88;C;5
84;88;C;5
105;88;1;5
119;88;1;5
1;89;C2;7
4;89;1;5
26;89;1;5
28;89;C;5
33;89;3;1
38;89;C;5
50;89;2;2
53;89;C;5
56;89;C;5
66;89;C;5
72;89;C;5
104;89;3;1
120;89;2;2
1;90;2;2
17;90;2;2
33;90;L;0.5
41;90;C;5
71;90;C;5
77;90;1;5
86;90;1;5
99;90;C;5
101;90;3;1
82;91;C;5
115;91;C;5
9;92;1;5
16;92;C;5
29;92;C;5
31;92;C;5
34;92;C;5
47;92;C;5
48;92;C;5
50;92;1;5
54;92;C;5
57;92;C;5
100;92;C;5
113;92;C;5
114;92;C;5
6;93;1;5
15;93;1;5
31;93;1;5
62;93;C;5
85;93;C;5
104;93;C;5
3;94;1;5
12;94;1;5
95;94;1;5
113;94;2;2
6;95;2;2
12;95;3;1
14;95;C;5
26;95;2;2
37;95;C;5
48;95;3;1
61;95;2;2
94;95;1;5
111;95;3;1
118;95;C;5
127;95;L;0.5
5;96;2;2
28;96;1;5
42;96;C;5
56;96;3;1
87;96;1;5
3;97;1;5
11;97;1;5
20;97;C;5
61;97;2;2
63;97;3;1
70;97;C;5
75;97;2;2
98;97;1;5
117;97;C;5
126;97;C;5
14;98;1;5
65;98;2;2
78;98;C;5
97;98;1;5
105;98;3;1
40;99;1;5
41;99;C;5
63;99;2;2
71;99;C;5
90;99;C;5
16;100;C;5
29;100;C;5
31;100;C;5
34;100;C;5
47;100;C;5
48;100;C2;7
54;100;C;5
57;100;C;5
92;100;C;5
112;100;1;5
113;100;C;5
114;100;C;5
59;101;1;5
86;101;2;2
90;101;3;1
108;101;1;5
121;101;1;5
7;102;C;5
16;102;1;5
33;102;C;5
38;102;1;5
43;102;C;5
73;102;C;5
103;102;C;5
105;102;2;2
111;102;C;5
122;102;1;5
124;102;C;5
1;103;3;1
7;103;C;5
33;103;C;5
39;103;1;5
43;103;C;5
69;103;2;2
73;103;C;5
102;103;C;5
111;103;C;5
124;103;C;5
1;104;L;0.5
19;104;2;2
24;104;1;5
55;104;1;5
62;104;C;5
85;104;C;5
89;104;3;1
93;104;C;5
8;105;C2;7
14;105;1;5
17;105;3;1
33;105;L;0.5
49;105;C;5
50;105;C1;10
73;105;3;1
86;105;C;5
88;105;1;5
98;105;3;1
102;105;2;2
21;106;C;5
35;106;C;5
65;106;C;5
121;106;1;5
127;106;1;5
9;107;C1;10
32;107;1;5
36;107;C2;7
69;107;C;5
113;107;1;5
127;107;C;5
25;108;2;2
40;108;C;5
46;108;C;5
53;108;1;5
58;108;C;5
75;108;2;2
77;108;C;5
79;108;3;1
101;108;1;5
123;108;C;5
2;109;C;5
5;109;C;5
6;109;C;5
11;109;C;5
19;109;C;5
23;109;2;2
25;109;C;5
26;109;C;5
38;109;1;5
51;109;C1;10
52;109;C;5
55;109;C;5
67;109;C;5
79;109;C;5
87;109;C;5
116;109;C;5
10;110;C;5
18;110;1;5
64;110;2;2
80;110;2;2
117;110;1;5
6;111;1;5
7;111;C;5
11;111;2;2
33;111;C;5
43;111;C;5
73;111;C;5
81;111;1;5
95;111;3;1
102;111;C;5
103;111;C;5
124;111;C;5
43;112;2;2
100;112;1;5
120;112;2;2
16;113;C;5
25;113;2;2
28;113;2;2
29;113;C;5
31;113;C;5
34;113;C;5
47;113;C;5
48;113;C;5
54;113;C;5
57;113;C;5
59;113;1;5
67;113;3;1
92;113;C;5
94;113;2;2
100;113;C;5
107;113;1;5
114;113;C;5
121;113;3;2
125;113;1;5
16;114;C;5
29;114;C;5
31;114;C;5
33;114;2;2
34;114;C;5
36;114;1;5
47;114;C;5
48;114;C;5
54;114;C;5
57;114;C;5
92;114;C;5
100;114;C;5
113;114;C;5
82;115;C;5
91;115;C;5
1;116;3;1
2;116;C;5
5;116;C2;7
6;116;C;5
10;116;2;2
11;116;C;5
19;116;C;5
25;116;C;5
26;116;C;5
39;116;1;5
51;116;C;5
52;116;C;5
55;116;C;5
63;116;3;1
67;116;C;5
79;116;C;5
87;116;C;5
109;116;C;5
20;117;C;5
67;117;2;2
70;117;C;5
97;117;C;5
110;117;1;5
126;117;C;5
14;118;C;5
37;118;C;5
67;118;1;5
95;118;C;5
14;119;3;1
15;119;23;3
21;119;2;2
28;119;1;5
41;119;3;1
63;119;L;0.5
81;119;C;5
88;119;1;5
122;119;2;2
15;120;3;1
45;120;C;5
60;120;1;5
72;120;1;5
81;120;2;2
89;120;2;2
112;120;2;2
9;121;2;4
15;121;C;5
18;121;2;2
60;121;C;5
76;121;C;5
101;121;1;5
106;121;1;5
113;121;3;2
22;122;C;5
44;122;1;5
55;122;3;1
83;122;C;5
102;122;1;5
119;122;2;2
123;122;2;2
9;123;1;5
25;123;1;5
40;123;C;5
46;123;C;5
57;123;1;5
58;123;C;5
77;123;C;5
108;123;C;5
122;123;2;2
7;124;C;5
33;124;C;5
43;124;C;5
57;124;2;2
73;124;C;5
102;124;C;5
103;124;C;5
111;124;C;5
113;125;1;5
20;126;C;5
70;126;C1;10
97;126;C;5
117;126;C;5
3;127;1;5
5;127;1;5
7;127;2;2
9;127;C;5
33;127;L;0.5
36;127;C;5
53;127;2;2
57;127;3;1
64;127;3;1
69;127;C;5
95;127;L;0.5
106;127;1;5
107;127;C;5
5;128;1;5
15;128;1;5
