Source;Target;Label;Weight
23;63;1;5
27;63;C;5
29;63;C;5
30;63;1;5
47;63;3;1
79;63;3;1
92;63;C;5
93;63;2;2
98;63;2;2
102;63;1;5
8;64;C;5
12;64;C;5
28;64;3;1
37;64;3;1
43;64;2;2
45;64;C;5
58;64;1;5
65;64;L;0.5
67;64;1;5
68;64;C;5
71;64;2;2
86;64;C;5
91;64;3;1
103;64;C;5
104;64;C;5
110;64;L;0.5
114;64;C2;7
14;65;1;5
15;65;3;1
26;65;3;1
28;65;3;1
31;65;2;2
49;65;L;0.5
64;65;L;0.5
75;65;1;5
98;65;3;1
113;65;L;0.5
117;65;2;2
125;65;1;5
13;66;C;5
15;66;C;5
51;66;C;5
116;66;C;5
128;66;C;5
20;67;C;5
31;67;C2;7
35;67;C;5
41;67;C;5
42;67;C;5
53;67;C;5
56;67;C;5
58;67;2;2
64;67;1;5
75;67;C;5
85;67;C1;10
102;67;1;5
111;67;3;1
124;67;C;5
127;67;C;5
8;68;C;5
12;68;C;5
23;68;1;5
45;68;C;5
55;68;1;5
64;68;C;5
72;68;2;2
86;68;C;5
103;68;C;5
104;68;C;5
105;68;3;1
114;68;C;5
30;69;C;5
36;69;1;5
41;69;3;2
50;69;C;5
51;69;2;4
73;69;1;5
82;69;2;2
95;69;C;5
112;69;1;5
119;69;2;2
1;71;L;0.5
17;71;2;2
18;71;C;5
54;71;1;5
64;71;2;2
73;71;3;1
83;71;1;5
106;71;C;5
114;71;1;5
117;71;C;5
49;72;2;2
68;72;2;2
101;72;1;5
110;72;1;5
26;73;1;5
34;73;1;5
69;73;1;5
71;73;3;1
83;73;2;2
91;73;2;2
93;73;1;5
98;73;3;1
28;74;2;2
51;74;1;5
52;74;C;5
76;74;C;5
96;74;1;5
99;74;1;5
106;74;1;5
20;75;C;5
31;75;C;5
35;75;C;5
41;75;C;5
42;75;C;5
53;75;C;5
56;75;C1;10
65;75;1;5
67;75;C;5
85;75;C;5
124;75;C;5
127;75;C;5
44;76;1;5
48;76;2;2
52;76;C;5
74;76;C;5
82;76;1;5
84;76;1;5
125;76;2;2
16;77;C;5
25;77;1;5
31;77;2;2
78;77;C;5
83;77;C;5
87;77;C2;7
90;77;1;5
120;77;C;5
10;78;1;5
16;78;C1;10
23;78;2;2
77;78;C;5
83;78;C;5
87;78;C1;10
114;78;2;2
120;78;C;5
3;79;C;5
6;79;C;5
11;79;C;5
14;79;C;5
22;79;C;5
23;79;CL;5.5
24;79;C;5
28;79;C;5
29;79;2;2
37;79;C;5
38;79;C;5
40;79;C;5
44;79;C;5
46;79;C;5
47;79;C;5
48;79;13;6
49;79;L;0.5
54;79;12;7
55;79;C;5
56;79;L;0.5
63;79;3;1
93;79;3;1
94;79;C;5
96;79;C;5
98;79;L;0.5
103;79;2;2
108;79;C;5
109;79;C;5
115;79;1;10
121;79;C;5
122;79;C;5
123;79;C;5
89;80;C;5
111;80;C;5
112;80;C;5
1;81;C;5
9;81;C;5
25;81;C;5
32;81;C;5
33;81;3;1
34;81;C;5
44;81;2;2
