Source;Target;Label;Weight
28;101;C;5
36;101;C;5
40;101;C;5
41;101;C;5
47;101;2;2
48;101;1;5
49;101;C;5
57;101;C;5
62;101;C;5
89;101;1;5
103;101;C;5
117;101;C;5
121;101;C;5
6;102;C;5
9;102;C;5
10;102;C;5
13;102;C;5
25;102;C;5
26;102;C;5
46;102;C;5
52;102;C;5
61;102;C;5
72;102;C;5
73;102;C;5
92;102;C;5
94;102;C;5
107;102;C;5
111;102;C;5
118;102;C;5
16;103;C;5
17;103;C;5
28;103;C3;6
36;103;C;5
40;103;C;5
41;103;C;5
48;103;2;2
49;103;C2;7
57;103;C;5
62;103;C;5
67;103;1;5
72;103;1;5
79;103;2;2
101;103;C;5
117;103;C;5
121;103;C;5
125;103;2;2
27;104;C;5
28;104;1;5
53;104;1;5
64;104;C;5
84;104;C;5
89;104;C1;10
90;104;C;5
97;104;1;5
98;104;C;5
108;104;C;5
128;104;2;2
3;105;2;2
12;105;2;2
14;105;2;2
31;105;C;5
45;105;1;10
86;105;C;5
114;105;C1;10
127;105;3;1
1;106;1;5
42;106;1;5
127;106;2;2
6;107;C;5
9;107;C;5
10;107;C;5
13;107;C;5
25;107;C;5
26;107;C;5
41;107;2;2
46;107;C;5
52;107;C;5
61;107;C;5
72;107;C;5
73;107;C;5
78;107;1;5
82;107;2;2
92;107;C;5
94;107;C;5
102;107;C;5
109;107;3;1
111;107;C;5
118;107;C;5
121;107;1;5
17;108;1;5
27;108;C;5
64;108;C;5
84;108;C;5
89;108;C;5
90;108;C;5
91;108;1;5
98;108;C;5
104;108;C;5
1;109;C;5
10;109;1;5
39;109;2;2
58;109;C2;7
63;109;3;1
71;109;C;5
92;109;2;2
107;109;3;1
119;109;1;5
121;109;3;1
30;110;1;5
57;110;1;5
79;110;1;5
88;110;2;2
6;111;C;5
9;111;C;5
10;111;C;5
13;111;C;5
25;111;C;5
26;111;C;5
46;111;C;5
52;111;C;5
61;111;C;5
72;111;C;5
73;111;C;5
92;111;C;5
94;111;C;5
102;111;C;5
107;111;C;5
118;111;C;5
128;111;1;5
11;112;C;5
29;112;1;5
34;112;3;1
47;112;3;1
53;112;3;1
65;112;3L;1.5
67;112;2;2
87;112;2;2
124;112;2;2
1;113;L;0.5
5;113;2;2
9;113;3;1
33;113;C;5
39;113;C;5
47;113;C;5
48;113;C;5
53;113;C;5
63;113;3;1
69;113;C;5
77;113;2;2
79;113;C3;6
81;113;3;1
91;113;1;5
92;113;1;5
96;113;C;5
100;113;1;5
116;113;2;2
120;113;C;5
125;113;C;5
26;114;1;5
31;114;C;5
33;114;1;5
39;114;1;5
47;114;3;1
86;114;C;5
88;114;2;2
105;114;C1;10
3;115;3;1
30;115;C;5
42;115;1;5
67;115;1;5
87;115;1;5
127;115;3;1
25;116;1;5
85;116;1;5
90;116;1;5
113;116;2;2
125;116;1;5
8;117;2;2
16;117;C;5
17;117;C;5
28;117;C;5
36;117;C;5
37;117;2;2
40;117;C;5
41;117;C;5
49;117;C1;10
57;117;C;5
62;117;C;5
73;117;2;2
79;117;3;1
95;117;3;1
101;117;C;5
103;117;C;5
121;117;C;5
6;118;C;5
9;118;C;5
10;118;C;5
13;118;C;5
25;118;C;5
26;118;C;5
46;118;C;5
52;118;C;5
61;118;C;5
72;118;C;5
73;118;C;5
92;118;C;5
94;118;C;5
102;118;C;5
107;118;C;5
111;118;C;5
6;119;1;5
42;119;2;2
73;119;3;1
109;119;1;5
121;119;2;2
123;119;1;5
17;120;1;5
33;120;C;5
39;120;C;5
47;120;C;5
48;120;C;5
53;120;C;5
65;120;1;5
69;120;C;5
74;120;1;5
79;120;C;5
96;120;C;5
113;120;C;5
125;120;C;5
5;121;2;2
16;121;C;5
17;121;C;5
21;121;1;5
28;121;C;5
32;121;1;5
36;121;C;5
40;121;C;5
41;121;C;5
45;121;3;1
49;121;C;5
57;121;C;5
62;121;C;5
71;121;1;5
74;121;2;2
101;121;C;5
103;121;C;5
107;121;1;5
109;121;3;1
117;121;C;5
119;121;2;2
3;122;C;5
51;122;C;5
81;122;1;5
95;122;2;2
127;122;1;5
128;122;C;5
3;123;1;5
14;123;1;5
35;123;C;5
77;123;C;5
93;123;C;5
100;123;C;5
119;123;1;5
124;123;1;5
5;124;C;5
18;124;C;5
45;124;C;5
60;124;C;5
75;124;C;5
76;124;C;5
83;124;C;5
112;124;2;2
123;124;1;5
126;124;C;5
9;125;2;2
14;125;1;5
16;125;2;2
17;125;2;2
33;125;C3;6
39;125;C;5
47;125;C;5
48;125;C;5
53;125;C;5
69;125;C;5
77;125;1;5
79;125;C;5
96;125;C;5
103;125;2;2
113;125;C;5
116;125;1;5
120;125;C;5
5;126;C;5
17;126;2;2
18;126;C;5
34;126;1;5
45;126;C;5
60;126;C;5
75;126;C;5
76;126;C;5
79;126;2;2
83;126;C;5
124;126;C;5
15;127;C;5
16;127;L;0.5
17;127;L;0.5
38;127;3;1
62;127;2;2
63;127;L;0.5
66;127;3;1
79;127;L;0.5
81;127;1;5
89;127;1;5
91;127;C;5
95;127;L;0.5
105;127;3;1
106;127;2;2
115;127;3;1
122;127;1;5
3;128;C;5
25;128;2;2
51;128;C;5
72;128;1;5
95;128;13;6
104;128;2;2
111;128;1;5
122;128;C;5
