Source;Target;Label;Weight
112;119;C;5
124;119;C;5
7;120;C;5
12;120;C;5
24;120;1;5
25;120;C;5
43;120;C;5
46;120;C;5
50;120;C;5
67;120;1;5
69;120;C;5
91;120;C;5
94;120;2;2
96;120;C;5
103;120;2;2
105;120;C;5
3;121;C;5
9;121;C;5
13;121;C;5
19;121;C;5
20;121;2;2
41;121;C;5
42;121;C;5
47;121;C;5
61;121;C;5
63;121;1;5
74;121;C;5
75;121;1;5
81;121;2;2
85;121;1;5
89;121;C;5
94;121;C;5
97;121;C;5
104;121;C;5
108;121;C;5
111;121;C;5
49;122;C;5
55;122;C;5
56;122;C;5
80;122;C;5
14;123;C;5
28;123;1;5
51;123;1;5
59;123;2;2
64;123;C;5
70;123;C;5
82;123;C;5
87;123;C3;6
105;123;1;5
106;123;2;2
107;123;C;5
113;123;C;5
15;124;C;5
21;124;C;5
30;124;C;5
32;124;C;5
55;124;1;5
81;124;C;5
88;124;C;5
99;124;C;5
101;124;C;5
112;124;C;5
119;124;C;5
1;125;1;5
83;125;1;5
115;125;1;5
20;126;C;5
40;126;C;5
57;126;C;5
72;126;C;5
75;126;C;5
2;127;C;5
3;127;2;2
4;127;C;5
5;127;3;1
15;127;L;0.5
18;127;C;5
27;127;2;2
29;127;3;1
31;127;L;0.5
33;127;L;0.5
35;127;C;5
37;127;C;5
55;127;3;1
64;127;2;2
71;127;3;1
73;127;1;5
83;127;1;5
95;127;L;0.5
97;127;L;0.5
102;127;L;0.5
113;127;1;5
114;127;1;5
128;127;C;5
2;128;C;5
4;128;C;5
17;128;2;2
18;128;C;5
35;128;C;5
37;128;C;5
127;128;C;5
